order_id,order_date,order_year,order_month,order_day,order_hour,order_minute,order_second,is_weekend,order_status,return_reason,customer_id,customer_name,gender,age,customer_segment,country,city,customer_loyalty_score,total_orders_by_customer,account_creation_date,product_id,product_name,category,sub_category,brand,product_rating_avg,product_reviews_count,stock_quantity,unit_price_usd,quantity,discount_percent,discount_amount_usd,total_price_usd,cost_usd,profit_usd,tax_usd,currency,payment_method,payment_status,installment_plan,shipping_method,shipping_cost_usd,delivery_days,shipping_country,warehouse_location,delivery_status,rating,review_sentiment,customer_feedback,coupon_used,coupon_code,campaign_source,device_type,traffic_source,session_duration_minutes,pages_visited,abandoned_cart_before,fraud_risk_score,profit_margin_percent,order_priority,support_ticket_created
ORD-G2XXO,2025-07-31 19:59:50.422938,2025,7,31,19,59,50,No,Completed,,CUS-6ZZ6D,James Lee,Male,31,Regular,Netherlands,Amsterdam,35.4,45,2023-08-14,PRD-0J0C,Bedsheet Set Cotton,Home,Kitchen,Nikon,4.5,2975,169,98.98,3,15,44.54,252.4,191.55,60.85,16.54,USD,PayPal,Paid,No,Economy,11.61,14,Netherlands,Asia-Pacific,Delivered,1,Negative,Excellent!,Yes,CPN-8ZM,Email,Mobile,Email,28.5,19,No,72.4,24.11,Low,No
ORD-YSVTB,2024-07-17 09:10:53.881505,2024,7,17,9,10,53,No,Completed,,CUS-6W3VD,Brian Riley,Male,62,Regular,Canada,Montreal,83.6,36,2022-03-10,PRD-7SRB,Sports Bra High Impact,Clothing,Accessories,Dell,3.7,2217,883,133.49,4,0,0.0,533.96,215.12,318.84,50.86,USD,Apple Pay,Paid,Yes,Standard,11.49,5,Canada,UK,Delivered,3,Neutral,Excellent!,Yes,CPN-NZO,Facebook,Mobile,Referral,21.7,17,No,43.9,59.71,Low,No
ORD-ZJP0Q,2025-11-28 19:46:03.145501,2025,11,28,19,46,3,No,Completed,,CUS-2C69I,Christina Sparks,Female,54,Regular,Netherlands,Amsterdam,78.7,12,2023-08-25,PRD-JFPM,Electric Toothbrush,Home,Decor,Lenovo,3.8,3244,72,158.55,1,15,23.78,134.77,72.23,62.54,7.26,USD,Apple Pay,Paid,Yes,Next Day,10.5,12,Netherlands,UK,Delivered,2,Negative,Could be better,Yes,CPN-IMA,Facebook,Tablet,Referral,35.3,18,No,52.6,46.4,Medium,Yes
ORD-DI3YP,2024-07-14 13:32:06.009775,2024,7,14,13,32,6,Yes,Completed,,CUS-XIOI2,Mark Patterson,Male,37,Regular,Germany,Berlin,42.6,13,2022-02-15,PRD-U0H6,Yoga Pants Leggings,Clothing,Accessories,Anker,3.9,328,0,53.87,3,0,0.0,161.61,108.84,52.77,13.72,USD,Apple Pay,Paid,No,Economy,16.25,10,Germany,EU-Central,In Transit,1,Negative,Excellent!,No,,Google Ads,Desktop,Email,51.2,19,Yes,28.2,32.65,Medium,No
ORD-UW8KZ,2025-07-20 23:27:58.425284,2025,7,20,23,27,58,Yes,Pending,,CUS-H1Y7Q,Donna Parker,Female,47,VIP,Italy,Rome,58.1,31,2024-10-05,PRD-CKZ1,Yoga Pants Leggings,Clothing,Womens Wear,GoPro,3.9,4006,235,93.78,4,0,0.0,375.12,238.0,137.12,33.82,USD,Credit Card,Paid,Yes,Standard,18.17,3,Italy,Asia-Pacific,Delivered,3,Neutral,Great product!,No,,Affiliate,Tablet,Search,27.2,20,Yes,55.4,36.55,Low,No
ORD-I2L9C,2025-10-16 02:15:51.281284,2025,10,16,2,15,51,No,Completed,,CUS-LOQ37,Stephanie Rodriguez,Female,26,Regular,United States,Phoenix,35.0,20,2023-02-24,PRD-D13N,Hooded Sweatshirt,Clothing,Mens Wear,Sony,4.8,1765,203,117.65,4,0,0.0,470.6,222.44,248.16,23.81,USD,Apple Pay,Paid,Yes,Express,11.35,10,United States,Asia-Pacific,Delivered,2,Negative,Great product!,No,,Google Ads,Mobile,Email,25.3,7,Yes,71.3,52.73,Medium,No
ORD-48LZ9,2024-02-24 09:06:47.643002,2024,2,24,9,6,47,Yes,Completed,,CUS-ZDM4V,Stephanie Parker,Female,58,Regular,Australia,Melbourne,89.9,21,2021-09-02,PRD-SB9K,Tennis Balls Pack,Sports,Accessories,Lenovo,4.6,3745,284,139.91,4,0,0.0,559.64,323.08,236.56,32.01,USD,Bank Transfer,Paid,No,Economy,3.83,6,Australia,USA-East,Delivered,4,Positive,Fast delivery,No,,Email,Mobile,Social,47.4,15,No,63.3,42.27,Low,Yes
ORD-HQO7C,2025-01-17 20:39:03.910399,2025,1,17,20,39,3,No,Completed,,CUS-XJPVQ,Philip Griffin,Male,45,VIP,United Kingdom,London,7.8,6,2024-05-13,PRD-9VVL,Wireless Bluetooth Earbuds,Electronics,Laptops,HP,4.6,2815,606,266.42,5,10,133.21,1198.89,852.25,346.64,103.65,USD,Credit Card,Paid,Yes,Standard,18.87,7,United Kingdom,EU-Central,Delivered,2,Negative,,Yes,CPN-V5W,Google Ads,Tablet,Direct,55.3,20,Yes,5.6,28.91,Medium,No
ORD-XQH8C,2025-01-22 08:18:10.992076,2025,1,22,8,18,10,No,Completed,,CUS-ALZJE,Daniel West,Male,44,Regular,Canada,Montreal,53.3,8,2021-03-08,PRD-PYE9,Desk Lamp LED,Home,Furniture,GoPro,3.5,4345,41,107.22,5,15,80.42,455.68,231.25,224.43,39.16,USD,Apple Pay,Paid,Yes,Express,21.23,12,Canada,EU-Central,Failed,1,Negative,Fast delivery,No,,Instagram,Mobile,Referral,12.2,4,No,76.2,49.25,Low,No
ORD-ON8AJ,2024-06-23 09:10:47.113632,2024,6,23,9,10,47,Yes,Returned,Not As Described,CUS-B69MJ,James Jefferson,Male,49,Regular,Germany,Frankfurt,58.2,25,2023-04-17,PRD-QOAX,Massage Gun Deep Tissue,Health,Personal Care,Nikon,4.6,2938,149,197.71,2,0,0.0,395.42,200.98,194.44,30.84,USD,Debit Card,Paid,No,Standard,24.91,10,Germany,USA-West,In Transit,5,Positive,Excellent!,No,,Affiliate,Desktop,Social,27.6,18,No,41.4,49.17,Low,Yes
ORD-9EZTS,2024-12-05 08:29:46.222031,2024,12,5,8,29,46,No,Returned,Wrong Item,CUS-G82IE,Alicia Carpenter,Female,30,Regular,United States,Phoenix,36.7,4,2021-06-14,PRD-B8P8,Massage Gun Deep Tissue,Health,Fitness,Dell,3.9,533,156,69.33,1,15,10.4,58.93,37.05,21.88,3.72,USD,Apple Pay,Paid,No,Standard,20.89,9,United States,Asia-Pacific,In Transit,5,Positive,Average quality,Yes,CPN-4LP,Instagram,Desktop,Referral,49.9,10,Yes,85.3,37.13,High,No
ORD-9OPHS,2024-07-22 12:04:54.261440,2024,7,22,12,4,54,No,Completed,,CUS-RFUGL,Dr. Charles Hawkins MD,Male,56,VIP,Canada,Ottawa,0.4,39,2021-07-03,PRD-MR6W,Power Bank 20000mAh,Electronics,Cameras,Asus,4.6,2338,825,63.76,3,5,9.56,181.72,85.35,96.37,11.88,USD,Bank Transfer,Paid,No,Next Day,14.83,6,Canada,USA-East,In Transit,3,Neutral,Excellent!,No,,Instagram,Desktop,Email,24.1,5,Yes,71.3,53.03,Medium,No
ORD-XKYFW,2025-10-14 06:14:19.378246,2025,10,14,6,14,19,No,Pending,,CUS-W055R,Stephen Johnson,Male,54,VIP,Germany,Hamburg,29.2,48,2023-05-05,PRD-RB6E,Cotton T-Shirt Pack,Clothing,Shoes,Sony,4.8,1385,570,21.82,5,5,5.46,103.64,59.0,44.64,8.87,USD,Credit Card,Pending,No,Express,1.47,12,Germany,USA-East,Delivered,2,Negative,Average quality,No,,Google Ads,Tablet,Referral,35.9,1,No,20.5,43.07,Low,Yes
ORD-KV9OP,2024-06-24 12:00:51.035233,2024,6,24,12,0,51,No,Returned,Defective Product,CUS-PD44B,Melanie Mccarty,Female,39,VIP,United Kingdom,Manchester,93.8,31,2023-03-31,PRD-FEK7,Exercise Ball,Sports,Sports Wear,Nike,3.5,90,595,214.27,5,0,0.0,1071.35,547.65,523.7,74.78,USD,Bank Transfer,Paid,Yes,Express,9.03,13,United Kingdom,Asia-Pacific,Pending,3,Neutral,Highly recommended,Yes,CPN-0JY,Instagram,Tablet,Search,3.4,7,No,69.7,48.88,Medium,No
ORD-ICKXZ,2024-11-18 19:57:50.450336,2024,11,18,19,57,50,No,Completed,,CUS-QK9KE,Amanda Rodriguez,Female,73,Premium,France,Paris,37.3,22,2022-11-28,PRD-5TAD,Baseball Cap,Clothing,Kids Wear,Lenovo,3.7,1897,598,120.21,4,20,96.17,384.67,257.84,126.83,36.68,USD,Debit Card,Paid,No,Next Day,1.73,13,France,USA-East,Delivered,5,Positive,Highly recommended,No,,Organic,Mobile,Search,40.8,8,Yes,5.9,32.97,Medium,Yes
ORD-942AV,2024-08-21 17:02:04.165641,2024,8,21,17,2,4,No,Returned,Changed Mind,CUS-QW0GO,Terry Hall,Male,36,Regular,France,Lyon,90.1,1,2024-06-05,PRD-CTTB,Digital Thermometer,Health,Fitness,Asus,4.0,2382,125,188.31,5,0,0.0,941.55,589.85,351.7,49.21,USD,PayPal,Paid,Yes,Next Day,19.55,2,France,USA-West,Delivered,5,Positive,Excellent!,No,,Email,Desktop,Social,12.8,11,Yes,96.9,37.35,Medium,Yes
ORD-VET7G,2025-04-02 18:01:58.852239,2025,4,2,18,1,58,No,Processing,,CUS-ZPLL4,Brian Travis,Male,67,VIP,Italy,Milan,38.4,25,2021-08-09,PRD-9CFY,Vacuum Robot Cleaner,Home,Furniture,Canon,3.6,4688,158,50.52,2,0,0.0,101.04,48.94,52.1,8.44,USD,Bank Transfer,Paid,Yes,Express,2.46,6,Italy,Asia-Pacific,In Transit,3,Neutral,Could be better,Yes,CPN-B45,Facebook,Mobile,Social,53.2,10,Yes,89.6,51.56,Medium,No
ORD-7RRKO,2025-01-25 22:33:33.132116,2025,1,25,22,33,33,Yes,Cancelled,,CUS-NDY0Z,Matthew David,Male,40,Regular,Italy,Florence,41.3,28,2023-07-19,PRD-ZM1P,Massage Gun Deep Tissue,Health,Personal Care,Xiaomi,3.8,4639,535,102.33,3,10,30.7,276.29,141.18,135.11,23.15,USD,Apple Pay,Pending,No,Next Day,24.62,12,Italy,USA-East,Delivered,2,Negative,,Yes,CPN-F8E,Google Ads,Mobile,Direct,35.4,18,Yes,94.6,48.9,Medium,No
ORD-YQX2F,2024-11-07 20:35:49.954653,2024,11,7,20,35,49,No,Completed,,CUS-ANVT2,Adam Harris,Male,46,Regular,Australia,Sydney,23.1,20,2023-08-15,PRD-GJIM,Casual Sneakers,Clothing,Mens Wear,Adidas,3.3,3942,398,114.98,5,0,0.0,574.9,237.2,337.7,36.12,USD,Apple Pay,Paid,Yes,Standard,6.85,13,Australia,Asia-Pacific,In Transit,5,Positive,,Yes,CPN-6ZH,Google Ads,Tablet,Search,43.5,2,No,41.7,58.74,Low,Yes
ORD-BHH1N,2024-07-04 23:28:28.478804,2024,7,4,23,28,28,No,Completed,,CUS-JG6JV,Mr. Jeremy Sullivan,Male,25,Regular,United States,Phoenix,7.4,10,2023-07-21,PRD-IPSO,LED Strip Lights 5m,Home,Bedding,Nike,4.8,1489,75,130.18,3,10,39.05,351.49,267.9,83.59,30.49,USD,Bank Transfer,Paid,No,Economy,8.9,10,United States,USA-West,Delivered,5,Positive,Good value for money,No,,Email,Desktop,Search,48.9,7,Yes,27.7,23.78,High,No
ORD-8ACVU,2024-02-09 14:04:36.805217,2024,2,9,14,4,36,No,Returned,Not As Described,CUS-B3C9G,Yesenia Schultz,Female,27,Regular,Spain,Barcelona,75.9,13,2023-02-05,PRD-2V65,Wireless Mouse 2.4GHz,Electronics,Tablets,Baseus,4.8,1381,833,163.07,1,20,32.61,130.46,70.17,60.29,8.6,USD,Apple Pay,Paid,Yes,Standard,7.47,11,Spain,USA-East,In Transit,1,Negative,Highly recommended,Yes,CPN-NB6,Facebook,Desktop,Direct,41.8,5,Yes,94.3,46.21,High,Yes
ORD-HJESU,2024-03-19 19:48:58.225470,2024,3,19,19,48,58,No,Returned,Wrong Item,CUS-T4OJY,James Austin,Male,34,Regular,United Kingdom,Birmingham,74.8,12,2021-07-22,PRD-J446,Foam Roller,Health,Personal Care,Xiaomi,3.7,2356,325,160.41,4,5,32.08,609.56,389.44,220.12,46.13,USD,Apple Pay,Paid,No,Next Day,1.12,6,United Kingdom,USA-West,Failed,4,Positive,Great product!,No,,Organic,Desktop,Direct,46.5,1,No,86.0,36.11,Medium,No
ORD-VO7YI,2025-01-19 20:20:07.314286,2025,1,19,20,20,7,Yes,Processing,,CUS-PED6P,Zachary Smith,Male,60,Regular,Belgium,Bruges,99.2,3,2024-02-10,PRD-Q3G8,Power Bank 20000mAh,Electronics,Accessories,Adidas,3.3,1790,929,487.45,3,10,146.24,1316.11,1021.56,294.55,92.64,USD,Credit Card,Paid,Yes,Standard,7.5,5,Belgium,EU-Central,Delivered,5,Positive,Great product!,No,,Instagram,Mobile,Email,11.1,8,No,12.3,22.38,High,No
ORD-M9VLI,2024-05-10 12:45:16.744256,2024,5,10,12,45,16,No,Completed,,CUS-8BJVB,Abigail Hernandez,Female,53,Regular,Germany,Cologne,66.6,19,2022-09-07,PRD-CG2A,Gym Gloves,Sports,Outdoor,HP,3.5,1372,44,140.75,4,0,0.0,563.0,237.04,325.96,43.3,USD,Credit Card,Paid,No,Next Day,21.4,3,Germany,Asia-Pacific,In Transit,1,Negative,Not satisfied,No,,Organic,Tablet,Referral,1.7,4,No,5.6,57.9,High,No
ORD-CUSAJ,2024-05-12 13:48:01.373893,2024,5,12,13,48,1,Yes,Pending,,CUS-X85UA,David Garcia,Male,30,Premium,United States,Phoenix,90.0,22,2022-08-18,PRD-TGTC,Storage Box Set,Home,Furniture,JBL,3.2,3382,980,129.58,4,0,0.0,518.32,273.92,244.4,33.63,USD,PayPal,Pending,No,Express,22.48,3,United States,UK,In Transit,4,Positive,Excellent!,No,,Google Ads,Tablet,Referral,29.8,10,Yes,14.1,47.15,High,Yes
ORD-UIBPK,2024-06-26 03:49:07.249216,2024,6,26,3,49,7,No,Completed,,CUS-JYURC,Joseph Daniels,Male,69,Regular,France,Nice,56.5,25,2023-05-17,PRD-38A4,Desk Lamp LED,Home,Bedding,Nikon,4.2,2004,679,191.01,1,10,19.1,171.91,79.86,92.05,12.28,USD,Apple Pay,Paid,No,Economy,5.75,13,France,UK,Delivered,5,Positive,Excellent!,Yes,CPN-Y1M,Facebook,Desktop,Search,56.8,19,No,1.9,53.55,Low,Yes
ORD-I10YL,2025-08-15 06:41:50.188608,2025,8,15,6,41,50,No,Completed,,CUS-Z2XUH,Nicole Beltran,Female,27,VIP,Australia,Sydney,24.5,27,2024-07-05,PRD-A9JG,Jump Rope Speed,Sports,Sports Wear,Sony,5.0,1772,316,202.7,1,0,0.0,202.7,128.42,74.28,10.74,USD,Apple Pay,Paid,No,Express,21.98,7,Australia,EU-Central,Delivered,5,Positive,Highly recommended,Yes,CPN-GDI,Affiliate,Mobile,Referral,44.3,1,Yes,99.7,36.65,Low,Yes
ORD-QX4HA,2024-08-23 21:51:11.724366,2024,8,23,21,51,11,No,Cancelled,,CUS-ELZII,Joseph Richardson,Male,67,Regular,Germany,Cologne,35.0,2,2023-09-20,PRD-F71I,Treadmill Folding,Sports,Gym Equipment,Huawei,4.2,3569,855,207.95,4,5,41.59,790.21,488.28,301.93,47.15,USD,Credit Card,Paid,Yes,Next Day,15.84,7,Germany,Asia-Pacific,Failed,2,Negative,Great product!,Yes,CPN-945,Email,Tablet,Social,14.9,8,No,24.5,38.21,Medium,Yes
ORD-SB3QA,2024-10-12 02:19:39.181189,2024,10,12,2,19,39,Yes,Completed,,CUS-UCPRD,Rebecca Anderson,Female,46,Regular,United States,Houston,12.1,29,2022-03-27,PRD-W0OX,Badminton Racket,Sports,Outdoor,Canon,3.6,2146,126,158.78,5,20,158.78,635.12,481.9,153.22,58.44,USD,Debit Card,Paid,No,Next Day,11.74,14,United States,USA-East,Delivered,4,Positive,Average quality,Yes,CPN-7ME,Instagram,Mobile,Search,24.6,10,No,77.7,24.12,Medium,No
ORD-WR5V6,2024-04-09 14:54:42.766873,2024,4,9,14,54,42,No,Completed,,CUS-G6LV3,Matthew Bailey,Male,66,Premium,Australia,Melbourne,5.9,29,2022-10-31,PRD-8CFX,Water Bottle Insulated,Sports,Gym Equipment,Huawei,3.5,3601,291,51.26,2,10,10.25,92.27,63.86,28.41,4.79,USD,Bank Transfer,Paid,No,Standard,23.39,5,Australia,USA-West,Delivered,1,Negative,Not satisfied,Yes,CPN-S5J,Instagram,Mobile,Social,27.7,18,Yes,71.6,30.79,High,Yes
ORD-G31VM,2025-12-15 22:33:09.551088,2025,12,15,22,33,9,No,Cancelled,,CUS-7LAYS,Heather Guzman,Female,46,Regular,Italy,Rome,19.8,32,2024-01-23,PRD-AROM,Exercise Ball,Sports,Outdoor,Samsung,3.6,4328,566,145.51,3,10,43.65,392.88,247.92,144.96,30.86,USD,PayPal,Paid,Yes,Economy,17.32,10,Italy,UK,Delivered,2,Negative,Highly recommended,No,,Google Ads,Tablet,Search,1.8,5,No,14.3,36.9,Medium,Yes
ORD-1H82H,2024-04-30 08:06:33.301183,2024,4,30,8,6,33,No,Completed,,CUS-MHRD0,James Mckenzie,Male,57,Regular,United States,Houston,38.2,18,2022-03-13,PRD-02VL,Winter Jacket Waterproof,Clothing,Mens Wear,Sony,3.0,644,807,42.87,1,5,2.14,40.73,26.87,13.86,3.63,USD,Apple Pay,Paid,No,Next Day,16.84,11,United States,EU-Central,Delivered,3,Neutral,Great product!,No,,Email,Mobile,Search,49.8,12,Yes,30.5,34.03,Low,No
ORD-QDUAI,2025-10-04 18:59:53.333458,2025,10,4,18,59,53,Yes,Completed,,CUS-WX5LT,Melissa Nichols,Female,36,VIP,United States,Chicago,4.3,15,2024-09-13,PRD-RCAA,Vacuum Robot Cleaner,Home,Bedding,GoPro,3.4,3544,172,271.89,5,15,203.92,1155.53,670.65,484.88,70.63,USD,PayPal,Paid,Yes,Economy,10.27,1,United States,USA-East,Delivered,3,Neutral,Could be better,No,,Google Ads,Tablet,Direct,6.4,14,No,22.8,41.96,Medium,No
ORD-S5AFR,2025-09-10 01:23:10.293826,2025,9,10,1,23,10,No,Completed,,CUS-ATBY2,Christine Evans,Female,30,Regular,Australia,Melbourne,95.9,24,2023-11-19,PRD-OVIV,Foam Roller,Health,Fitness,Nike,4.4,474,786,10.12,3,10,3.04,27.32,12.330000000000002,14.99,2.42,USD,PayPal,Paid,No,Standard,23.77,1,Australia,USA-West,Delivered,4,Positive,Excellent!,Yes,CPN-F5C,Email,Tablet,Direct,46.0,4,Yes,12.6,54.87,Low,Yes
ORD-V4ZNS,2026-01-17 23:35:43.822943,2026,1,17,23,35,43,Yes,Completed,,CUS-PN1MV,Alejandra Gilbert,Female,43,Regular,France,Toulouse,94.6,47,2024-05-02,PRD-Z17U,Digital Thermometer,Health,Supplements,Adidas,4.1,4962,454,111.39,2,5,11.14,211.64,133.48,78.16,17.2,USD,PayPal,Paid,No,Express,20.52,4,France,EU-Central,Delivered,5,Positive,Could be better,Yes,CPN-FIC,Affiliate,Desktop,Social,60.0,1,No,56.3,36.93,High,No
ORD-JTRXF,2025-11-11 00:50:58.610606,2025,11,11,0,50,58,No,Pending,,CUS-OU127,Ryan Young,Male,57,Premium,Netherlands,Rotterdam,25.6,15,2022-11-01,PRD-WJYP,Laptop Backpack Waterproof,Electronics,Accessories,Canon,3.9,3463,573,379.86,5,10,189.93,1709.37,1047.0,662.37,108.82,USD,Credit Card,Paid,No,Next Day,14.15,1,Netherlands,Asia-Pacific,Delivered,4,Positive,,No,,Affiliate,Mobile,Email,30.9,20,Yes,78.3,38.75,Medium,No
ORD-URSDE,2024-11-10 12:09:47.042799,2024,11,10,12,9,47,Yes,Completed,,CUS-95F4N,Kimberly Smith,Female,70,Premium,Italy,Naples,9.4,13,2022-10-31,PRD-LHAI,Yoga Pants Leggings,Clothing,Kids Wear,Asus,3.9,4833,749,125.79,5,10,62.9,566.05,304.15,261.9,45.63,USD,Apple Pay,Paid,Yes,Next Day,8.27,2,Italy,EU-Central,Delivered,5,Positive,,Yes,CPN-P75,Affiliate,Desktop,Email,58.3,2,Yes,25.2,46.27,High,No
ORD-QTRGH,2025-11-13 22:08:32.743556,2025,11,13,22,8,32,No,Processing,,CUS-N4CKK,Jessica Nelson,Female,33,VIP,Australia,Perth,68.3,19,2025-08-28,PRD-GY49,Screen Protector Tempered Glass,Electronics,Laptops,Asus,4.7,2736,292,156.75,3,10,47.02,423.23,291.36,131.87,41.29,USD,Apple Pay,Paid,No,Next Day,23.5,11,Australia,USA-East,Delivered,4,Positive,Good value for money,Yes,CPN-ZO2,Affiliate,Mobile,Search,16.0,2,Yes,98.8,31.16,Low,Yes
ORD-KEKWP,2024-09-24 16:44:17.917300,2024,9,24,16,44,17,No,Completed,,CUS-7PQ4Q,Katherine Baldwin,Female,62,Regular,Netherlands,Amsterdam,95.7,16,2022-03-06,PRD-B453,Exercise Ball,Sports,Gym Equipment,Nikon,3.9,4206,669,110.02,5,15,82.52,467.58,309.65,157.93,31.58,USD,Apple Pay,Paid,No,Next Day,15.58,11,Netherlands,EU-Central,In Transit,3,Neutral,Could be better,Yes,CPN-80W,Affiliate,Mobile,Direct,34.4,6,Yes,62.4,33.78,Low,Yes
ORD-T2QK7,2025-06-24 06:55:03.871920,2025,6,24,6,55,3,No,Completed,,CUS-AJ8GF,Lindsey Sellers,Female,18,Regular,France,Nice,7.9,49,2021-11-20,PRD-T8F5,Foam Roller,Health,Medical Devices,Samsung,3.8,1670,123,46.71,1,15,7.01,39.7,23.14,16.56,3.39,USD,Credit Card,Paid,No,Next Day,10.88,10,France,USA-East,Delivered,1,Negative,Great product!,Yes,CPN-DWM,Organic,Mobile,Direct,20.2,7,Yes,17.9,41.71,Low,No
ORD-F53IV,2024-07-16 14:43:18.754438,2024,7,16,14,43,18,No,Returned,Changed Mind,CUS-2O54K,Danielle Williams,Female,38,Premium,France,Paris,16.1,10,2024-03-16,PRD-S1F9,Wireless Mouse 2.4GHz,Electronics,Tablets,Sony,3.4,2253,183,492.93,4,5,98.59,1873.13,1237.04,636.09,169.67,USD,Credit Card,Paid,No,Economy,1.26,9,France,EU-Central,In Transit,4,Positive,Great product!,Yes,CPN-QZF,Facebook,Tablet,Email,14.6,17,Yes,57.4,33.96,Medium,No
ORD-UFG5K,2026-01-18 22:57:34.804559,2026,1,18,22,57,34,Yes,Completed,,CUS-DQVVP,James Miller,Male,32,Premium,Germany,Berlin,21.8,32,2022-08-08,PRD-EQ1Q,Foam Roller,Health,Personal Care,Nikon,3.7,147,390,75.37,4,10,30.15,271.33,136.2,135.13,16.46,USD,Credit Card,Paid,No,Next Day,2.5,12,Germany,USA-West,Pending,3,Neutral,,No,,Affiliate,Tablet,Social,12.0,19,No,31.5,49.8,Low,No
ORD-55804,2024-12-12 11:56:53.497196,2024,12,12,11,56,53,No,Completed,,CUS-354YK,Sherri White,Female,72,Regular,Spain,Madrid,57.1,4,2024-01-21,PRD-4KNN,Swimming Goggles,Sports,Sports Wear,Nike,4.0,4258,213,101.53,2,15,30.46,172.6,91.82,80.78,11.53,USD,Bank Transfer,Paid,Yes,Express,23.59,11,Spain,EU-Central,Delivered,1,Negative,Fast delivery,No,,Instagram,Desktop,Direct,59.2,15,Yes,42.4,46.8,Medium,Yes
ORD-LJ7XF,2024-06-15 06:03:33.666745,2024,6,15,6,3,33,Yes,Completed,,CUS-NHCBF,Brandon Mathis,Male,31,Regular,Netherlands,The Hague,87.8,32,2022-09-25,PRD-YH8B,Running Shoes Air Zoom,Clothing,Shoes,Sony,3.5,1752,774,143.03,1,5,7.15,135.88,95.71,40.17,8.81,USD,Bank Transfer,Paid,Yes,Express,14.83,11,Netherlands,EU-Central,Delivered,4,Positive,,Yes,CPN-44G,Instagram,Mobile,Email,28.4,7,Yes,23.4,29.56,Medium,No
ORD-CXUXH,2024-06-09 08:21:30.477926,2024,6,9,8,21,30,Yes,Cancelled,,CUS-IRD1N,Mary Harrison,Female,36,Regular,Netherlands,Eindhoven,79.9,23,2023-08-12,PRD-YSKE,Digital Thermometer,Health,Personal Care,Apple,4.8,710,229,52.24,3,0,0.0,156.72,82.89,73.83,7.91,USD,Credit Card,Paid,Yes,Standard,8.89,14,Netherlands,Asia-Pacific,In Transit,4,Positive,Fast delivery,No,,Organic,Desktop,Social,53.3,3,No,46.4,47.11,Low,No
ORD-HQMV5,2024-08-21 07:10:02.491127,2024,8,21,7,10,2,No,Completed,,CUS-8BIIB,Tammy Boone,Female,47,Premium,Belgium,Bruges,52.2,22,2023-11-19,PRD-XTR4,Laptop Backpack Waterproof,Electronics,Accessories,Xiaomi,3.7,4293,794,25.75,4,25,25.75,77.25,48.48,28.77,4.36,USD,Credit Card,Paid,No,Express,24.72,13,Belgium,EU-Central,In Transit,3,Neutral,Great product!,Yes,CPN-YHH,Organic,Desktop,Referral,35.8,7,Yes,18.4,37.24,Medium,No
ORD-2XR49,2024-06-09 05:37:48.137567,2024,6,9,5,37,48,Yes,Returned,Wrong Item,CUS-4LQOX,Morgan Jenkins,Female,26,Regular,Canada,Calgary,55.8,31,2022-06-01,PRD-C3A1,Digital Blood Pressure Monitor,Health,Supplements,Nike,4.8,3641,4,198.83,4,0,0.0,795.32,502.68,292.64,74.86,USD,Debit Card,Paid,No,Economy,15.11,6,Canada,USA-West,Delivered,4,Positive,,Yes,CPN-NEM,Affiliate,Tablet,Direct,11.1,4,Yes,62.7,36.8,High,Yes
ORD-WGZDH,2025-11-28 16:50:07.666975,2025,11,28,16,50,7,No,Returned,Defective Product,CUS-XFOXL,Cory Howard,Male,29,Regular,France,Paris,14.4,26,2022-03-24,PRD-Y3E9,Resistance Bands Set,Health,Personal Care,HP,4.1,1381,522,29.75,4,25,29.75,89.25,54.68,34.57,7.28,USD,Bank Transfer,Paid,No,Next Day,20.62,13,France,USA-East,Delivered,2,Negative,,Yes,CPN-PCB,Google Ads,Tablet,Referral,15.7,12,Yes,91.1,38.73,Medium,No
ORD-II5BP,2025-01-31 08:11:03.524189,2025,1,31,8,11,3,No,Pending,,CUS-V10U4,Wendy Monroe,Female,53,Regular,United States,Chicago,46.1,46,2022-02-13,PRD-US00,Electric Toothbrush,Home,Appliances,Xiaomi,4.1,3592,918,231.65,1,15,34.75,196.9,102.42,94.48,13.97,USD,Bank Transfer,Pending,No,Standard,7.24,11,United States,Asia-Pacific,Delivered,4,Positive,Great product!,Yes,CPN-NM9,Facebook,Tablet,Referral,45.9,4,Yes,99.6,47.98,Medium,No
ORD-9CEZJ,2024-11-02 17:58:38.734080,2024,11,2,17,58,38,Yes,Completed,,CUS-JISG6,Shaun White,Male,55,Regular,Germany,Hamburg,32.4,48,2021-03-22,PRD-1BAW,Running Shoes Air Zoom,Clothing,Mens Wear,Nike,4.5,2665,334,137.24,2,20,54.9,219.58,113.04,106.54,11.72,USD,PayPal,Paid,No,Standard,0.81,10,Germany,UK,Delivered,5,Positive,Good value for money,No,,Email,Mobile,Social,19.2,17,No,97.3,48.52,Medium,No
ORD-8N5M1,2024-09-25 23:47:30.499132,2024,9,25,23,47,30,No,Completed,,CUS-W9LP0,Robert Johnson,Male,39,Regular,United States,Houston,70.5,21,2022-07-14,PRD-V7RA,Air Fryer 5L,Home,Bedding,Logitech,4.0,1068,155,292.93,1,0,0.0,292.93,185.14,107.79,28.85,USD,Bank Transfer,Paid,No,Express,0.04,5,United States,UK,Delivered,4,Positive,Good value for money,No,,Instagram,Tablet,Direct,24.2,11,Yes,78.1,36.8,High,Yes
